annee;loi;type_donnee;axe;niveau1_id;niveau1;niveau2_id;niveau2;type_budget;montant_md_euros
2026;plf;cp;nature;94663;Titre 5 : Dépenses d’investissement;94669;Subventions pour charges d'investissement;Budgets annexes;0.0110613
2026;plf;cp;nature;94663;Titre 5 : Dépenses d’investissement;94666;Dépenses pour immobilisations incorporelles de l’État;Budget général;0.531671695
2026;plf;cp;nature;94663;Titre 5 : Dépenses d’investissement;94666;Dépenses pour immobilisations incorporelles de l’État;Budgets annexes;0.19766675
2026;plf;cp;nature;94642;Titre 3 : Dépenses de fonctionnement;94648;Subventions pour charges de service public;Budget général;33.880779859
2026;plf;cp;nature;94642;Titre 3 : Dépenses de fonctionnement;94648;Subventions pour charges de service public;Comptes d'affectation spéciale;0.1084826
2026;plf;cp;nature;94642;Titre 3 : Dépenses de fonctionnement;94648;Subventions pour charges de service public;Budgets annexes;0.106783
2026;plf;cp;nature;94642;Titre 3 : Dépenses de fonctionnement;94645;Dépenses de fonctionnement autres que celles de personnel;Budget général;36.814811571
2026;plf;cp;nature;94642;Titre 3 : Dépenses de fonctionnement;94645;Dépenses de fonctionnement autres que celles de personnel;Budgets annexes;0.64159727
2026;plf;cp;nature;94642;Titre 3 : Dépenses de fonctionnement;94645;Dépenses de fonctionnement autres que celles de personnel;Comptes d'affectation spéciale;1.064644245
2026;plf;cp;nature;94630;Titre 2 : Dépenses de personnel;94633;Rémunérations d’activité;Budget général;91.754238397
2026;plf;cp;nature;94630;Titre 2 : Dépenses de personnel;94633;Rémunérations d’activité;Budgets annexes;1.0166572
2026;plf;cp;nature;94630;Titre 2 : Dépenses de personnel;94639;Cotisations et contributions sociales;Budget général;67.015903799
2026;plf;cp;nature;94630;Titre 2 : Dépenses de personnel;94639;Cotisations et contributions sociales;Budgets annexes;0.4549046
2026;plf;cp;nature;94630;Titre 2 : Dépenses de personnel;94639;Cotisations et contributions sociales;Comptes d'affectation spéciale;0.8465811
2026;plf;cp;nature;94630;Titre 2 : Dépenses de personnel;94636;Prestations sociales et allocations diverses;Budget général;1.688329531
2026;plf;cp;nature;94630;Titre 2 : Dépenses de personnel;94636;Prestations sociales et allocations diverses;Budgets annexes;0.02112021
2026;plf;cp;nature;94630;Titre 2 : Dépenses de personnel;94636;Prestations sociales et allocations diverses;Comptes d'affectation spéciale;67.317890461
2026;plf;cp;nature;94693;Titre 7 : Dépenses d’opérations financières;94702;Dotations en fonds propres;Budget général;0.01596066
2026;plf;cp;nature;94693;Titre 7 : Dépenses d’opérations financières;94699;Prêts et avances;Comptes de concours financiers;146.262223
2026;plf;cp;nature;94693;Titre 7 : Dépenses d’opérations financières;94699;Prêts et avances;Budget général;0.223744713
2026;plf;cp;nature;94693;Titre 7 : Dépenses d’opérations financières;94696;Dépenses de participations financières;Budget général;0.3897798
2026;plf;cp;nature;94693;Titre 7 : Dépenses d’opérations financières;94696;Dépenses de participations financières;Comptes d'affectation spéciale;5.42115
2026;plf;cp;nature;94651;Titre 4 : Charges de la dette de l’État;94660;Charges financières diverses;Budget général;1.26
2026;plf;cp;nature;94651;Titre 4 : Charges de la dette de l’État;94654;Intérêt de la dette financière négociable;Budget général;58.016
2026;plf;cp;nature;94651;Titre 4 : Charges de la dette de l’État;94654;Intérêt de la dette financière négociable;Budgets annexes;0.0122045
2026;plf;cp;nature;94624;Titre 1 : Dotations des pouvoirs publics;94627;"Cat Dotations des pouvoirs publics

";Budget général;1.1401798
2026;lfi;ae;ministere;86764;Justice;91522;Accès au droit et à la justice;Budget général;0.8064776
2026;lfi;ae;ministere;86764;Justice;91543;Administration pénitentiaire;Budget général;5.16299706
2026;lfi;ae;ministere;86764;Justice;91558;Justice judiciaire;Budget général;4.676345986
2026;lfi;ae;ministere;86764;Justice;91636;Protection judiciaire de la jeunesse;Budget général;1.156380218
2026;lfi;ae;ministere;86764;Justice;91729;Conduite et pilotage de la politique de la justice;Budget général;0.781840309
2026;lfi;ae;ministere;86764;Justice;91807;Conseil supérieur de la magistrature;Budget général;0.005462045
2026;lfi;ae;ministere;86773;Travail et solidarités;93757;Accès et retour à l'emploi;Budget général;6.807356083
2026;lfi;ae;ministere;86773;Travail et solidarités;93802;Accompagnement des mutations économiques et développement de l'emploi;Budget général;11.210280236
2026;lfi;ae;ministere;86773;Travail et solidarités;93877;Amélioration de la qualité de l'emploi et des relations du travail;Budget général;0.040590773
2026;lfi;ae;ministere;86773;Travail et solidarités;93940;Soutien des ministères sociaux;Budget général;1.96845558
2026;lfi;ae;ministere;86773;Travail et solidarités;93475;Inclusion sociale et protection des personnes;Budget général;14.78390376
2026;lfi;ae;ministere;86761;Intérieur;91312;Intégration et accès à la nationalité française;Budget général;0.36400754
2026;lfi;ae;ministere;86761;Intérieur;93196;Gendarmerie nationale;Budget général;11.12270047
2026;lfi;ae;ministere;86761;Intérieur;93247;Sécurité civile;Budget général;0.986942591
2026;lfi;ae;ministere;86761;Intérieur;93316;Police nationale;Budget général;14.28952889
2026;lfi;ae;ministere;86761;Intérieur;93397;Sécurité et éducation routières;Budget général;0.07862263
2026;lfi;ae;ministere;86761;Intérieur;86968;Conduite et pilotage des politiques de l'intérieur;Budget général;1.906992367
2026;lfi;ae;ministere;86761;Intérieur;87160;Vie politique;Budget général;0.299561357
2026;lfi;ae;ministere;86761;Intérieur;91345;Immigration et asile;Budget général;1.8450051
2026;lfi;ae;ministere;86761;Intérieur;87211;Administration territoriale de l'État;Budget général;2.78962401
2026;lfi;ae;ministere;86761;Intérieur;94111;Structures et dispositifs de sécurité routière;Comptes d'affectation spéciale;0.3443399
2026;lfi;ae;ministere;86761;Intérieur;94126;Contrôle et modernisation de la politique de la circulation et du stationnement routiers;Comptes d'affectation spéciale;0.0261807
2026;lfi;ae;ministere;86746;Europe et affaires étrangères;86803;Action de la France en Europe et dans le monde;Budget général;2.685599559
2026;lfi;ae;ministere;86746;Europe et affaires étrangères;86917;Français à l'étranger et affaires consulaires;Budget général;0.1525274
2026;lfi;ae;ministere;86746;Europe et affaires étrangères;86950;Diplomatie culturelle et d'influence;Budget général;0.611326585
2026;lfi;ae;ministere;86746;Europe et affaires étrangères;87802;Solidarité à l'égard des pays en développement;Budget général;1.08113461
2026;lfi;ae;ministere;86746;Europe et affaires étrangères;87838;Fonds de solidarité pour le développement;Budget général;1.84369
2026;lfi;ae;ministere;86779;Ville et logement;87847;Aide à l'accès au logement;Budget général;16.5721
2026;lfi;ae;ministere;86779;Ville et logement;87928;Urbanisme, territoires et amélioration de l'habitat;Budget général;1.8383412
2026;lfi;ae;ministere;86779;Ville et logement;88102;Politique de la ville;Budget général;0.636747054
2026;lfi;ae;ministere;86779;Ville et logement;88282;Hébergement, parcours vers le logement et insertion des personnes vulnérables;Budget général;3.0466858
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;87706;Aide économique et financière au développement;Budget général;1.301609
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90613;Appels en garantie de l'État (crédits évaluatifs);Budget général;0.790363
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90655;Charge de la dette et trésorerie de l'État (crédits évaluatifs);Budget général;58.615
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90520;Développement des entreprises et régulations;Budget général;2.490703657
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90664;Épargne;Budget général;0.0961666
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;89635;Énergie, climat et après-mines;Budget général;1.10883203
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;92461;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;Budget général;1.473952
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;92542;Recherche et enseignement supérieur en matière économique et industrielle;Budget général;0.565920844
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90553;Statistiques et études économiques;Budget général;0.487634002
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90301;Sûreté nucléaire et radioprotection;Budget général;0.3429589
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90571;Stratégies économiques;Budget général;0.664278673
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90673;Dotation du Mécanisme européen de stabilité;Budget général;
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90592;Plan France Très haut débit;Budget général;0.01590671
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90685;Fonds de soutien relatif aux prêts et contrats financiers structurés à risque;Budget général;
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90310;Service public de l'énergie;Budget général;10.08980788
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;90700;Charge de la dette de SNCF Réseau reprise par l'État (crédits évaluatifs);Budget général;0.661
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;87823;Renforcement des fonds propres de l'Agence française de développement;Budget général;0.1
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;94249;Opérations en capital intéressant les participations financières de l'État;Comptes d'affectation spéciale;5.38369
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;94174;Électrification rurale;Comptes d'affectation spéciale;0.3553
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;94204;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées;Comptes d'affectation spéciale;0.003
2026;lfi;ae;ministere;94705;Économie, finances et souveraineté industrielle, énergétique et numérique;94576;Avances à l'Agence de services et de paiement, au titre du préfinancement des aides communautaires de la politique agricole commune;Comptes de concours financiers;9
